PHR Address,Snapshot 1,Snapshot 2,Snapshot 3,Snapshot 4,Snapshot 5,Snapshot 6
PFy4w6exVgq3bpjBswNwvM2XsoTEeMKRqu,450.36998960,450.36998960,450.36998960,450.36998960,450.36998960,450.36998960
P8obg7AssYhvZxBC927NdFaHSUtCFyde9t,0.00000000,0.00000000,1348.08000000,1353.48000000,0.00000000,0.00000000
PVXXZnvf5Ai2uttXFcBEsw9nTtLqwkpAPq,2696.90983937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PSku3X8fLkMatiNvGhiCTmiLCwkTr5JZnK,0.00000000,0.00000000,673.00000000,673.00000000,673.00000000,673.00000000
PJ93ReWTwjJGFScqiXp2F6Hh8tdMWq4t9e,439.93570059,442.09570059,449.65570059,449.65570059,453.97570059,456.13570059
PLYR1bxBh98nbJyjB1jE8CiDmqmqp4W2ov,447.05155945,447.05155945,447.05155945,447.05155945,447.05155945,447.05155945
PB7brzvD19rosh2CGmBhYvU9VHK6CvtFXA,1337.79748400,1337.79748400,0.00000000,0.00000000,0.00000000,0.00000000
PScHHE7U8y8FN339UrbYX3rCH84REv49hj,0.00000000,2654.18951747,0.00000000,0.00000000,0.00000000,0.00000000
PMLqJaCRnqEWWubNgdNcsQsbKx5kt1h9PG,442.00000000,442.00000000,442.00000500,442.00001010,442.00002510,442.00003500
PQCEQQecrCMCnUF12AKog2mSRi1RPXLB4X,0.00000000,0.00000000,0.00000000,0.00000000,2648.48131017,0.00000000
PSyLc9reEH837sVhfryZrEBrUtDMsRkRzR,441.13248112,441.13248112,441.13248112,441.13248112,441.13248112,441.13248112
PXM5jVoJStkP8AJ7ZyfxraHFYrq7FUCMDc,431.27103615,440.99103615,442.07103615,443.15103615,444.23103615,444.23103615
PDze7hGnVfHxrKEN87E9iyo3mdsRoTRrFz,439.99970000,439.99970000,439.99970000,439.99970000,439.99970000,439.99970000
PMhPmmHLBNqJCiAS5VirQFLvhzNBJ9Ar4t,438.36186495,438.36186495,438.36186495,438.36186495,438.36186495,438.36186495
PRcxr2LkbLwSDqciUcoqMSJfErxFwBfqhd,0.00000000,524.91992420,525.99992420,525.99992420,525.99992420,527.07992420
PKER4cqvBq1woFxmrh2fbRbebdLtyjYVZa,1313.80808827,1313.80808827,0.00000000,0.00000000,0.00000000,0.00000000
PBPFrHHkcuqECHHEvLWuXsLttohupJ4CMC,437.83598576,437.83598576,437.83598576,437.83598576,437.83598576,437.83598576
PQiw3dtvwMk8eS3XacEif2ntGmp8weaQtF,0.00000000,503.85352178,513.57352178,527.61352178,539.49352178,539.49352178
PXrN5CwiV1nDAnU1Gi4yuytpGVspDdzMVp,437.29000000,437.29000000,437.29000000,437.29000000,437.29000000,437.29000000
PUcfQaw3EmtJpzkvf1QJoBT35UQBJXhowk,436.85558217,436.85558217,436.85558217,436.85558217,436.85558217,436.85558217
PB5YJeMTHpZfXDbWBG4RKPfQ1ASa1MMviN,0.00000000,523.25174704,523.25174704,523.25174704,523.25174704,523.25174704
PRGfeV5VJRZEE18xNshU5joBN383JDgk2Q,435.00000000,436.08000000,436.08000000,436.08000000,436.08000000,436.08000000
PQRtzLmh8fcW4v7rVvkRGVitZUH3wyvXWH,435.75258500,435.75258500,435.75258500,435.75258500,435.75258500,435.75258500
PDg6yhSQ3MEpDba1Zmn7BU2b9KheGJLYxU,0.00000000,268.38628693,268.38628693,296.52899950,889.80762174,889.80762174
P8r8WMFvmyXmL95x483QmcYbJv8Mv3cYzG,432.91829248,433.99829248,433.99829248,433.99829248,438.31829248,438.31829248
PUhZHN7eYVTDeEVgNbCmcrj66ivGMZbEae,435.22748074,435.22748074,435.22748074,435.22748074,435.22748074,435.22748074
PJM3YTkXMFYgTMqFP1w9eXx2K6Hvm67Vjz,434.99890000,434.99890000,434.99890000,434.99890000,434.99890000,434.99890000
PCzTLx5AFgXTa9m1FB4U3Zrn5jTYLRNAce,434.58992720,434.58992720,434.58992720,434.58992720,434.58992720,434.58992720
PNoL8WoJABzrBXnvpGesqpTYUuAVrSo953,434.48647756,434.48647756,434.48647756,434.48647756,434.48647756,434.48647756
PHQKmzdERsRQHwFaewsrk5zuVardp83iua,2602.45948806,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PHvywwfWiTmpjPukRVgG3WqmyVnDxxdhTD,433.59987520,433.59987520,433.59987520,433.59987520,433.59987520,433.59987520
PFpeLj7oeLtuQwmh1zGmRSw4oNGbYFB8DW,431.62757047,432.70757047,432.70757047,432.70757047,432.70757047,432.70757047
PK5X2y9XsR9KcTsg2kNnn9rcdBSC1MDn3x,0.00000000,508.58760940,513.98760940,516.14760940,522.62760940,525.86760940
PKuWawcuXVEGRJcVmyU3f38xgDQFS9bbsL,0.00000000,0.00000000,2583.85095779,0.00000000,0.00000000,0.00000000
PCt2hi7oPEhtnw444ccnRR8ykLTjtTJLfj,0.00000000,492.37000000,505.33000000,518.29000000,528.01000000,528.01000000
PAVSLpXMb48hcqJBdYuf16MpNouQfGP3zD,1277.94000000,1291.98000000,0.00000000,0.00000000,0.00000000,0.00000000
PBaWR7oxteGfVNnEaQzAJfyqiRaRpouEcL,426.39995494,426.39995494,426.39995494,426.39995494,426.39995494,426.39995494
PKMUuLRT22pbs2mf7QP7S2HfD2B4tvkjb5,425.77568729,425.77568729,425.77568729,425.77568729,425.77568729,425.77568729
PHuWL2ZrkuYosnto22kCzSizvK1qZNA9bE,0.00000000,0.00000000,638.39998080,638.39998080,638.39998080,638.39998080
PLonsyowBgo2Rw695aifFJZXajPR954Uae,425.43640807,425.43640807,425.43640807,425.43640807,425.43640807,425.43640807
PU8MtdgDTe5uAumFcxHKb9H6xPFJN6DsdZ,424.99820000,424.99820000,424.99820000,424.99820000,424.99820000,424.99820000
PMeoNetv1aPe7vfczg2tZ85GaFuqzuN2Pb,424.75247524,424.75247524,424.75247524,424.75247524,424.75247524,424.75247524
PUw8z6h1tkPmeNtzFG69PSPgV42qHuc8ih,0.00000000,2546.56728540,0.00000000,0.00000000,0.00000000,0.00000000
PTqh9wGB3b2fJeBVDSb9XU6GCHaH8NWKhp,423.97979175,423.97979175,423.97979175,423.97979175,423.97979175,423.97979175
P9asSQQbfYCyDKRpr5SHB4FxSKCN3dHbPf,423.38944121,423.38944121,423.38944121,423.38944121,423.38944121,423.38944121
PFNrcijMrHapzPp578xnPwaHEYwiyc7gP2,0.00000000,486.24968693,500.28968693,512.16968693,520.80968693,520.80968693
P8hpXjTyg8mtLVPX7FYt2QQfaR66RQ6hmC,410.74722282,416.14722282,420.46722282,425.86722282,432.34722282,433.42722282
PP4rB6bp8s7Qed2Km2fENpqRURRhrUfv2k,422.99810000,422.99810000,422.99810000,422.99810000,422.99810000,422.99810000
PTrwdiMo1BJFuo9HeYut3hy1QW3rY1PjmX,0.00000000,485.28224733,493.92224733,509.04224733,522.00224733,522.00224733
PQz5C7JSVyv2JJTcowkwG8L1E5RJ1XmvoD,0.81000000,2525.38000000,0.81000000,0.00000000,0.00000000,0.00000000
PDGue3kd7zsZf91xuU5ichtHwLvzbbZEnc,419.09256122,419.09256122,419.09256122,419.09256122,419.09256122,419.09256122
PTfqR14VrafkctY2bK1VCGt7L6Upt5ekhQ,419.06057014,419.06057014,419.06057014,419.06057014,419.06057014,419.06057014
PLHgfqf8TXYn1UoVLJjPyqthpq1uDUFWDD,415.83126680,416.91126680,417.99126680,419.07126680,420.15126680,420.15126680
PQMDZAztGdyExUULawAuJzaeA7vX62BVEF,417.87990800,417.87990800,417.87990800,417.87990800,417.87990800,417.87990800
PDNyCWta9YnjCnraoLjwZqRcVVCN7WQ4Z5,417.09377767,417.09377767,417.09377767,417.09377767,417.09377767,417.09377767
PRBFFvV1XszzoLuR3R7CveuaHpkXRXC5fP,416.99994800,416.99994800,416.99994800,416.99994800,416.99994800,416.99994800
P9vmwNiGaXQvzBHD5ik4tq7AEtMgJVms8d,2500.80997740,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PE8qLFUmZVSE3r4bRbSdY8VCL2tD8xyoUX,415.57890759,415.57890759,415.57890759,415.57890759,415.57890759,415.57890759
PJ1UyEdAcoFiKNe9eciAskUFRwC7WZEvXL,415.18995840,415.18995840,415.18995840,415.18995840,415.18995840,415.18995840
PQfEDZgCnHpUN7Cx23pkTr5XDpS2nBstw1,414.46771554,414.46771554,414.46771554,414.46771554,414.46771554,414.46771554
PWymKEDqTvoJ1Pg9ozTQG5fN7NCNh3VXQX,414.00000000,414.00000000,414.00000000,414.00000000,414.00000000,414.00000000
PU247zvKdzSxemHPqyUWerCNiMrViVyWEU,411.76948762,411.76948762,411.76948762,411.76948762,411.76948762,411.76948762
PNmMtjyGZLn3FooKgGredLoSCtaeVj78kr,408.43841739,409.51841739,409.51841739,410.59841739,413.83841739,415.99841739
PAx6379cQiJmQ2Z7Ys4v3JM8FLmpNceWin,400.09900991,403.33900991,408.73900991,413.05900991,418.45900991,418.45900991
PMzXz8MEAaL4C2AgiuNf6Cv9wvyhmVt29p,409.99960000,409.99960000,409.99960000,409.99960000,409.99960000,409.99960000
PGjQ22ArPBWLeyXibYPPcbXsBfLb62TNKR,0.00000000,2457.25660208,0.00000000,0.00000000,0.00000000,0.00000000
PUAKmvazZdZbxCWh6JjpsYQPh3A2HGQzhR,0.00000000,0.00000000,0.00000000,815.24752476,819.56752476,821.72752476
PG1ChXeGb2sv4vaxD7TdUzHn3YMUNbPNUY,0.00000000,0.00000000,613.23994010,614.31994010,614.31994010,614.31994010
PAp47nseUtBJRgp7NsGFbXB9jMCfzzbhqJ,0.00000000,468.39073428,483.51073428,495.39073428,504.03073428,504.03073428
PUix92vaPz6gjtEGYnmjP9a2pwmrrtJ4Pn,408.73397740,408.73397740,408.73397740,408.73397740,408.73397740,408.73397740
PHJPhQgCGm6Cz6bfrXeWaYtgu5SVbxiQ1T,0.00000000,490.09900990,490.09900990,490.09900990,490.09900990,490.09900990
PQD3R3JPqdyisinUk7JVUeHRCZmTCPzFPK,405.99998960,405.99998960,405.99998960,405.99998960,405.99998960,405.99998960
PFP1uZ8DRzL9CVQvBgs1BkQQivGoSbKEqH,404.47865686,404.47865686,404.47865686,404.47865686,404.47865686,404.47865686
PCjZbGuqd17NxUjMSKUPJn7DqN1cLqkjqg,2419.26079337,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PSZo7EoxZqTWxwCo3iZj9dYRq9xs2r2YpX,402.66174232,402.66174232,402.66174232,402.66174232,402.66174232,402.66174232
PEREMiQ4AyDCuRCWfqRyMEbFUnRRCszzZE,401.50308131,401.50308131,401.50308131,401.50308131,401.50308131,401.50308131
PU6BYG7NK2JzsjX7abeJLEPgYMFbaaphLc,393.63734042,394.71734042,397.95734042,404.43734042,408.75734042,408.75734042
PNRWCZk9vd425ChN7cYr9SCW5PSwXC8phy,0.00000000,0.00000000,0.00000000,0.00000000,1202.27128594,1202.27128594
PUcQnuxcQogp7ECUDJxzsinQQkzMgT3CES,400.09000000,400.09000000,400.09000000,400.09000000,400.09000000,400.09000000
PQy3qM3rC6bCRZJHxgw8Fj4WCFyYvAKZWH,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000
PG8MJeUJGr2zRgeU5Zy6XG24bXvMhhDhbQ,0.00000000,479.20792080,479.20792080,479.20792080,479.20792080,479.20792080
PLt3zZMHLkc35EnAvk2P2gjpKbdv9f69hk,398.81180932,398.81180932,398.81180932,398.81180932,398.81180932,398.81180932
PUMnMrKdKBHeQevo4oYo9PuM4o8jx6ihPo,397.99100000,397.99100000,397.99100000,397.99100000,397.99100000,397.99100000
PXo19NymkPVZBXXsdzfWSTAvb9y9T6uE71,397.28687725,397.28687725,397.28687725,397.28687725,397.28687725,397.28687725
PJqwiwvEmaMoUGos5t4rziYm1XU333aDsp,397.00000000,397.00000000,397.00000000,397.00000000,397.00000000,397.00000000
PLsNiDUnq2JJtvKojRVwptgD3L9hnX4uPP,396.09925321,396.09925321,396.09925321,396.09925321,396.09925321,396.09925321
PCeSymj8Rks4xyuTzADdxqaSff4R4ggJU5,0.00000000,343.16831684,508.21782180,508.21782180,508.21782180,508.21782180
PNeRM7Y4LH9R6rFtFyuWLsCMqA6XfvCvt4,394.98544680,394.98544680,394.98544680,394.98544680,394.98544680,394.98544680
PVGJQrGgwn5PrJrdH3cFAZY4zECRQFzdxy,0.00000000,455.29714558,467.17714558,475.81714558,483.37714558,483.37714558
PELdb6fsmT1xSjRjwuY98poH8kxRwhAiDP,394.14945128,394.14945128,394.14945128,394.14945128,394.14945128,394.14945128
PGJUoJkJ9zwDxWMZFmemFRsLRsiyFM2Bk7,393.99000000,393.99000000,393.99000000,393.99000000,393.99000000,393.99000000
PFo5nc1BBUPhGhRnESW8S7uw3637Tc49oM,393.64141218,393.64141218,393.64141218,393.64141218,393.64141218,393.64141218
PPC7Es2Mgk9gKRr2aQVvuVcbu4Sxjq5yz5,382.21851403,387.61851403,393.01851403,397.33851403,397.33851403,397.33851403
PJBdUSeapfXkKtTiLDqSBGafwWisku9nDR,390.14775323,390.14775323,390.14775323,390.14775323,390.14775323,390.14775323
PHHQ7FCgFsV7mWUnV1LM34zRCgamy4tzbS,389.99960000,389.99960000,389.99960000,389.99960000,389.99960000,389.99960000
PHjzw3U7Pj6TixVczAYeZEkiRT1hD6FQgG,389.99000000,389.99000000,389.99000000,389.99000000,389.99000000,389.99000000
PPoM1WFnEsvVwU9NR19RHm9C4bKxfxdL3k,0.00000000,0.00000000,2339.14151797,0.00000000,0.00000000,0.00000000
PALRwdt2SV3vhaFWSUSstG6SV9QJ7cwfYE,388.98000000,388.98000000,388.98000000,388.98000000,388.98000000,388.98000000
PD3rHVdfBDTJZ7GgB61Mf1oJCxuEm6yELJ,387.85579971,387.85579971,387.85579971,387.85579971,387.85579971,387.85579971
PX3WPVhcdKsaxE4NB61y1gvAunp8f4F5gr,386.66262176,386.66262176,386.66262176,386.66262176,386.66262176,386.66262176
PUnzNqT3RYwxUzonxz6gonRXzvgP4gvf93,380.00000000,382.16000000,384.32000000,390.80000000,390.80000000,390.80000000
PD6rQaexzDhyZ68iaXS59u6pDRaWuiLBFh,0.00000000,0.00000000,0.00000000,2316.00000000,0.00000000,0.00000000
PKUzUkNoirDvBkuMQsMyXfwMScCCaX48eF,385.79988848,385.79988848,385.79988848,385.79988848,385.79988848,385.79988848
PQtkJEJvjkfudQ3oSK5Npy4nXjkQXkvXqm,383.82809840,383.82809840,383.82809840,383.82809840,383.82809840,383.82809840
PWBW6oQqjU7AX3cxrwnYET8aMeL1g7NmbR,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2300.00000000
PXPgMR6moEjNXJaPMoQzRDNdLtVyVYJC9X,0.00000000,2299.99994856,0.00000000,0.00000000,0.00000000,0.00000000
PVWJCw5teerKk4sw1WG5hcr8VW7THAeG3U,383.26841742,383.26841742,383.26841742,383.26841742,383.26841742,383.26841742
PWh38pkhrXtTAZddqC8Mn6cGGt97xEbjjZ,383.10786673,383.10786673,383.10786673,383.10786673,383.10786673,383.10786673
PREbMUxAdF9ehL3MWkAsS9ZkzjdewCYqJt,381.98990180,381.98990180,381.98990180,381.98990180,381.98990180,381.98990180
PSNHfQ5AyUSpk6SEZXir7buomZaAXp78TZ,373.36633664,378.76633664,382.00633664,384.16633664,384.16633664,384.16633664
PAsZFJPq9CeEjTUgwBBNAFrf9tW4oRmjs5,0.00000000,0.00000000,0.00000000,759.99979659,759.99979659,759.99979659
PTNobbEgbjXevqFpv86VwbPGVhYKEUag8n,379.58947815,379.58947815,379.58947815,379.58947815,379.58947815,379.58947815
PUVWVQcGaP1s4JCwbFCvVW2R7r2jNMErNL,379.11936914,379.11936914,379.11936914,379.11936914,379.11936914,379.11936914
PStBSfTABSywut6UjRWvS929bDYeJBRQ4Z,200.00000000,200.00000000,200.00000000,550.00000000,556.48000000,564.04000000
PWQdSqeMa1NfGxF8Ff9Xy3jq13ZU7ERbNN,2270.18977440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PVQMzCAvxRj7Pi3LV1APFVJznqscnvrm35,557.48580834,561.80580834,571.52580834,578.00580834,0.00000000,0.00000000
PE4mZmja99Au9YcWwbzvzfXJL5ZWBsokxu,0.00000000,2265.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PCqq1mAsEu2rthneB8auXko1Yu1ydjpZSH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2250.95179545
PKJVbDx9ZXgSwThwefn5oDeBS6Z47yuAsx,375.14673483,375.14673483,375.14673483,375.14673483,375.14673483,375.14673483
PSBx8yZBNmSFA4LSqBCS1UKQUKWn3ax23g,0.00000000,0.00000000,0.00000000,2250.00000000,0.00000000,0.00000000
PQrJRicBboX3GY92bwsLjpowX4UDDs9cEh,373.82811036,373.82811036,373.82811036,373.82811036,373.82811036,373.82811036
PCsbcQK9As682u7GsfCkw2ZJuMoLS7qF8v,372.51032550,372.51032550,372.51032550,372.51032550,372.51032550,372.51032550
PVPap758St2qi8pQ1ZvFN2EKqJ4kjdHPoY,348.52244479,359.32244479,367.96244479,377.68244479,385.24244479,385.24244479
PF5GVj9GmV5wVps5AS9AtAcg3yih1hFTWQ,369.99880000,369.99880000,369.99880000,369.99880000,369.99880000,369.99880000
PG3kX8DYkmfkEXSYo264g7yvi7zqkBcZvq,367.99000000,367.99000000,367.99000000,367.99000000,367.99000000,367.99000000
PWYd12HerXnMfXbdT6jSkGk2wThQxM1fDY,367.41831680,367.41831680,367.41831680,367.41831680,367.41831680,367.41831680
PAXvuQ9nQMy6dEkNF5cWLJRHUNN5fQCRfA,0.00000000,2201.08000000,0.00000000,0.00000000,0.00000000,0.00000000
PW4qzysBsTU94CBw8XBScaVtczk5mVeGVV,347.51141703,352.91141703,361.55141703,374.51141703,379.91141703,379.91141703
PB9peCfW9uyvvWtvUA8iT8tNXVZhyHPCw3,346.58551985,353.06551985,364.94551985,373.58551985,377.90551985,377.90551985
PB9rZT5x7HJwx2kinXVNQQoJCD59arJTUf,365.60418908,365.60418908,365.60418908,365.60418908,365.60418908,365.60418908
PWn5ogHevQrnn72jnQBssBq1ipKDSEoor1,365.50576841,365.50576841,365.50576841,365.50576841,365.50576841,365.50576841
PL4BaoVvCxvCVfm9hvJdSoXLEhRxzXZdGt,365.40000000,365.40000000,365.40000000,365.40000000,365.40000000,365.40000000
PD77yv15JDyFFmtEQtiwgT2zLML3EdmyLs,364.99950000,364.99950000,364.99950000,364.99950000,364.99950000,364.99950000
PSzaFKNkabDDS4UGvXvAwLFi93KmJ3QeEM,0.00000000,425.90995820,432.38995820,436.70995820,444.26995820,447.50995820
PHHMEZm7yoSmDF3CEGtENg1odQBXTwHwnb,0.00000000,0.00000000,0.00000000,723.33483505,726.57483505,733.05483505
PQfcoZXDGRDRcNy9QKjm4z1hMAhgdfNBFh,362.98997750,362.98997750,362.98997750,362.98997750,362.98997750,362.98997750
PX3w68FJo7iCwPbVzd8rnL1EdVv3H3rjTz,40.00000000,215.00000000,355.00000000,495.00000000,530.00000000,530.00000000
PMt4y8L6oKSFzrP6o6qQPc9KrSfmxm35f8,0.00000000,412.82216027,423.62216027,431.18216027,445.22216027,445.22216027
PBLvCh8XmHsPTdRudTNtbwd4ix3dB7bM34,359.56177862,359.56177862,359.56177862,359.56177862,359.56177862,359.56177862
PHZ5kPb8QRtKu4fXKWdvYZGVVhX4ESSSnS,358.41558011,358.41558011,358.41558011,358.41558011,358.41558011,358.41558011
PTfTKRxbgEz4eQJTiVdnabNvkignt9fZJS,357.52471507,357.52471507,357.52471507,357.52471507,357.52471507,357.52471507
PUCitv4sZEu2rf6iZJmyrATE6fujukfqBF,0.00000000,0.00000000,416.43564357,572.78359965,572.78359965,572.78359965
PENmpVt661DvneFLE7qtfx249p5csRbDmJ,2134.58617315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PSCEugGTGpiqbWviJaqLrt9YBPAfhVsKVH,355.21451025,355.21451025,355.21451025,355.21451025,355.21451025,355.21451025
PAqHSURq5XWsLZyjDihHj3Vyqp4mQq9jbr,355.00000000,355.00000000,355.00000000,355.00000000,355.00000000,355.00000000
PF1Kzxs46r4LdFQfaRbkjU8hJMTepT1woi,354.99000000,354.99000000,354.99000000,354.99000000,354.99000000,354.99000000
PPyHNpnTys8Q1nC3g3qNa1v2Dcekw1S4rz,331.81110471,338.29110471,349.09110471,356.65110471,366.37110471,366.37110471
PHgbjAmkuhZ99AFkikpYDb2XujVqY8biYV,0.00000000,2108.15460851,0.00000000,0.00000000,0.00000000,0.00000000
PXRyKecSTh2HYEccouJhQ4VrX7i7vmL1VQ,0.00000000,0.00000000,150.00000000,446.00000000,653.00000000,854.00000000
PLx7suunT8H5F6g7nxN6Beq2muALbefxik,330.12672828,339.84672828,349.56672828,358.20672828,362.52672828,362.52672828
PTWoUCVprV39h6uuvxq3HRsvkhQeFhz1VC,0.00000000,420.07996940,420.07996940,420.07996940,420.07996940,420.07996940
PKeFnvyvRyKtXjnRYc1cttpGN4VYUdLkDy,0.00000000,0.00000000,0.00000000,700.00000000,700.00000000,700.00000000
PX4s3DLe6iUntJmHsVM86wt5nci9JgPiwV,349.45889920,349.45889920,349.45889920,349.45889920,349.45889920,349.45889920
PTAUWjNiWTu5S8jARy3Z11jxN8MJJpUuzH,344.43752021,344.43752021,346.59752021,349.83752021,354.15752021,356.31752021
PMAN3fdssMx7BviCFYKsUXNZLohN9Vtkc4,1041.94962605,1053.82962605,0.00000000,0.00000000,0.00000000,0.00000000
PLwS9cgmeBXESfmfmNmdADobpu6J4i7mCq,0.00000000,0.00000000,0.00000000,2092.45886614,0.00000000,0.00000000
PQNFtsJroF3qCejutCp4p6zZ74bnLB8Toz,337.87950062,341.11950062,346.51950062,350.83950062,355.15950062,360.55950062
PJrbYsjgWBL8wumNrmoHC8vUQVyRG8waYm,0.00000000,0.00000000,0.00000000,0.00000000,9.99997740,2079.37099641
PXKsYWeXV8pXJKWFy5zJPREN87QuyVC3Qg,0.00000000,402.67245434,408.07245434,418.87245434,428.59245434,428.59245434
PSnmFDM6vodt1o5kuzFQhii1Byxb7ypPuH,347.70978190,347.70978190,347.70978190,347.70978190,347.70978190,347.70978190
PWwZ81PcqJCukEv7jLJkyQRPhQUtCrQut4,345.23937568,346.31937568,346.31937568,346.31937568,348.47937568,349.55937568
PPMiwdFGV2wsAp2JoeRLjm6G6hFoGV1ci7,0.00000000,0.00000000,0.00000000,685.34178020,693.98178020,702.62178020
PFh2jMiKMo46f5mVNmkRReiBVSbyXTJXHz,499.01947431,510.89947431,527.09947431,544.37947431,0.00000000,0.00000000
PMAe4aHsmKYh85mHpfTtDBiMfP2P7RUYgy,346.88312567,346.88312567,346.88312567,346.88312567,346.88312567,346.88312567
PTUTfVqvxiR5rhxe5GejcxiZzztdWPZmhP,2080.19801980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PCHrkxm2a3AcKyABVnfy8LzWQHiMNign6E,343.95716305,346.11716305,346.11716305,346.11716305,346.11716305,346.11716305
PD7jyF2E5eMCBWT7krZeTXiUKjWZjRXBRv,345.55666970,345.55666970,345.55666970,345.55666970,345.55666970,345.55666970
PDE3HEYDFvrGW5VPrxgVoKFkdN4aDNFnjp,498.65205334,514.85205334,524.57205334,534.29205334,0.00000000,0.00000000
PWrGAV6C4k9WS6cCL1AX7SKy4NDFRZUS4k,345.38038257,345.38038257,345.38038257,345.38038257,345.38038257,345.38038257
PWJf1mSngSmaJUhGDovCdhjGSM5jjQwpvp,344.70000000,344.70000000,344.70000000,344.70000000,344.70000000,344.70000000
PHhwDiKQE2qW6wvpivnyxMr432LAxqaUGm,344.66950718,344.66950718,344.66950718,344.66950718,344.66950718,344.66950718
PX8Y9mw7tQ2aCeYuT4SB86YHhJ4DEzirTv,343.78858440,343.78858440,343.78858440,343.78858440,343.78858440,343.78858440
PSRBgDHvQsMJotksFDzZdhgkW5MpQziUeH,2059.05686347,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PRXAcNATdU8WD8brnrGgmHifviJpLPFcKB,342.01878317,342.01878317,342.01878317,343.09878317,343.09878317,343.09878317
PFG23d42KFsdG5vJM4zyzQYU4GWutbXzxn,0.00000000,0.00000000,499.38791252,510.18791252,518.82791252,518.82791252
PE26VJJw9JHva3mk8D86haQtA1kfwmJZNY,0.00000000,0.00000000,497.81502791,508.61502791,519.41502791,519.41502791
PCLdP15pZSsgjNqknRGT9h8Yr2J72CkYWZ,340.22410188,340.22410188,340.22410188,340.22410188,340.22410188,340.22410188
PRRWQr8dGSgNMDXsD6z9w45Mi7RvDY1UJM,0.00000000,0.00000000,2040.58513861,0.00000000,0.00000000,0.00000000
PFeuqUF3yKB8Qx86ad8EgU9UgZ9LTNytZr,0.00000000,0.00000000,495.82541375,506.62541375,513.10541375,513.10541375
PTKbx72oDMpQhCkterPQuGiPvxpkEyi3Js,0.00000000,0.00000000,497.16000000,505.80000000,512.28000000,512.28000000
PCb9pLZG3V15tn5YN3YrVuSMMtPjf7uFye,0.00000000,0.00000000,499.00000000,503.32000000,508.72000000,509.80000000
P8uWmHMVmhMZmhixVguP3sCT4FzX6RsnsP,0.00000000,0.00000000,493.48814270,502.12814270,511.84814270,511.84814270
PSzWFKdxRoW1N6vr9hqsQ8SbWxu3prGHDz,0.00000000,0.00000000,2015.41116945,0.00000000,0.00000000,0.00000000
PDWbt1GFfozCVdMcRrWLpLvwNqe4javGio,335.14985600,335.14985600,335.14985600,335.14985600,335.14985600,335.14985600
PQ4QYJySKn6pLNnNEqvW4g817wekwQE83E,1420.60000000,0.00000000,0.00000000,0.00000000,590.00000000,0.00000000
PKMpFWH9eN2tY6CT1itQFop5DeBceforDk,333.98555518,333.98555518,333.98555518,333.98555518,333.98555518,333.98555518
PEMkj8wAYtf3gCDQ1eAvojjmNLAZKjwChe,0.00000000,0.00000000,2001.08000000,0.00000000,0.00000000,0.00000000
PCvuVPiPmZyUXJCqzUDHx9AuPK4UmWRwC2,499.99997740,499.99997740,499.99997740,499.99997740,0.00000000,0.00000000
PXn8ntwyokw1qqEggNRjYDdfTXBDtRz8AV,332.27735077,333.35735077,333.35735077,333.35735077,333.35735077,333.35735077
PQEJuFQjcmv9j18sg4beS6zcBpfnUYrUtZ,332.65799734,332.65799734,332.65799734,332.65799734,332.65799734,332.65799734
PJ67rfCX8MFMAcb6MzqnbQ1CANdT9t8Gyq,332.47524752,332.47524752,332.47524752,332.47524752,332.47524752,332.47524752
PSbcx5GsAWefjoWX6vqxyrg1Uxi1fmiwa9,331.63377777,331.63377777,331.63377777,331.63377777,331.63377777,331.63377777
PW52P8yYQVYSVjKrUUn43XwdjbawrnPV2y,0.00000000,381.93576124,392.73576124,400.29576124,406.77576124,406.77576124
PQmusNTDcUSGNbgAJnCP2SFWwQc81UZkaB,0.00000000,0.00000000,0.00000000,0.00000000,1985.59503105,0.00000000
PCqcdSSSsLBnWNQ7xF7NVyf8BbSECzvTCn,330.39991680,330.39991680,330.39991680,330.39991680,330.39991680,330.39991680
PBhCdUVoj5m4FqBpSGQSq5E5jn5zdNHyi2,475.12000000,487.00000000,502.12000000,515.08000000,0.00000000,0.00000000
PHJQoMMUzpNwRbPUcF4XumWPM6AhpKSzLK,329.84934696,329.84934696,329.84934696,329.84934696,329.84934696,329.84934696
P9EJ1U6i6EHWKpmRKVsX1uJyjm5mDNrMPE,0.00000000,0.00000000,479.99750511,492.95750511,500.51750511,500.51750511
PGZkuYYU4tmZjEEa591ZCXKsSiQsz1MToG,0.00000000,0.00000000,477.40000000,491.44000000,502.24000000,502.24000000
PSoAq5tRLhrch2LvR7fBJxLNBtMuegf4go,0.00000000,1965.45521920,0.00000000,0.00000000,0.00000000,0.00000000
